|	no. of generations	|	minimum fitness 	|	50th percentile fitness	|	maximum fitness 	|
-----------------------------------------------------------------------------------------------------------------------
|		7690		|	1.41E-06		|	4.26E-06		|	1.67E-04		|
|		7700		|	1.38E-06		|	4.75E-06		|	1.67E-04		|
|		7710		|	1.43E-06		|	4.30E-06		|	1.67E-04		|
|		7720		|	1.46E-06		|	4.26E-06		|	1.67E-04		|
|		7730		|	1.41E-06		|	6.19E-06		|	1.67E-04		|
|		7740		|	1.39E-06		|	4.37E-06		|	1.67E-04		|
|		7750		|	1.42E-06		|	5.04E-06		|	1.67E-04		|
|		7760		|	1.41E-06		|	6.30E-06		|	1.67E-04		|
|		7770		|	1.42E-06		|	5.55E-06		|	1.67E-04		|
|		7780		|	1.39E-06		|	4.89E-06		|	1.67E-04		|
|		7790		|	1.39E-06		|	4.40E-06		|	1.67E-04		|
|		7800		|	1.47E-06		|	6.47E-06		|	1.67E-04		|
|		7810		|	1.39E-06		|	5.30E-06		|	1.67E-04		|
|		7820		|	1.41E-06		|	4.55E-06		|	1.67E-04		|
|		7830		|	1.40E-06		|	4.33E-06		|	1.67E-04		|
|		7840		|	1.39E-06		|	5.05E-06		|	1.67E-04		|
|		7850		|	1.44E-06		|	5.58E-06		|	1.67E-04		|
|		7860		|	1.38E-06		|	4.46E-06		|	1.67E-04		|
|		7870		|	1.38E-06		|	4.50E-06		|	1.67E-04		|
|		7880		|	1.40E-06		|	4.22E-06		|	1.67E-04		|
|		7890		|	1.03E-06		|	5.75E-06		|	1.67E-04		|
|		7900		|	1.17E-06		|	5.98E-06		|	1.67E-04		|
|		7910		|	1.39E-06		|	4.63E-06		|	1.67E-04		|
|		7920		|	1.42E-06		|	4.91E-06		|	1.67E-04		|
|		7930		|	1.38E-06		|	6.27E-06		|	1.67E-04		|
|		7940		|	1.42E-06		|	4.51E-06		|	1.67E-04		|
|		7950		|	1.41E-06		|	4.67E-06		|	1.67E-04		|
|		7960		|	1.40E-06		|	5.34E-06		|	1.67E-04		|
|		7970		|	1.40E-06		|	4.20E-06		|	1.67E-04		|
|		7980		|	1.41E-06		|	5.88E-06		|	1.67E-04		|
|		7990		|	1.40E-06		|	4.46E-06		|	1.67E-04		|
|		8000		|	1.38E-06		|	5.94E-06		|	1.67E-04		|
|		8010		|	1.42E-06		|	4.30E-06		|	1.67E-04		|
|		8020		|	1.39E-06		|	4.16E-06		|	1.67E-04		|
|		8030		|	1.40E-06		|	5.12E-06		|	1.67E-04		|
|		8040		|	1.45E-06		|	6.25E-06		|	1.67E-04		|
|		8050		|	1.41E-06		|	4.39E-06		|	1.67E-04		|
|		8060		|	1.47E-06		|	5.23E-06		|	1.67E-04		|
|		8070		|	1.39E-06		|	4.34E-06		|	1.67E-04		|
|		8080		|	1.40E-06		|	4.40E-06		|	1.67E-04		|
|		8090		|	1.39E-06		|	4.55E-06		|	1.67E-04		|
|		8100		|	1.39E-06		|	4.65E-06		|	1.67E-04		|
|		8110		|	1.41E-06		|	4.32E-06		|	1.67E-04		|
|		8120		|	1.42E-06		|	4.70E-06		|	1.67E-04		|
|		8130		|	1.42E-06		|	5.76E-06		|	1.67E-04		|
|		8140		|	1.42E-06		|	5.57E-06		|	1.67E-04		|
|		8150		|	1.41E-06		|	5.37E-06		|	1.67E-04		|
|		8160		|	1.41E-06		|	4.56E-06		|	1.67E-04		|
|		8170		|	1.04E-06		|	4.77E-06		|	1.67E-04		|
|		8180		|	1.41E-06		|	4.28E-06		|	1.67E-04		|
|		8190		|	1.39E-06		|	5.46E-06		|	1.67E-04		|
|		8200		|	1.42E-06		|	4.40E-06		|	1.67E-04		|
|		8210		|	1.40E-06		|	6.18E-06		|	1.67E-04		|
|		8220		|	1.40E-06		|	4.29E-06		|	1.67E-04		|
|		8230		|	1.40E-06		|	4.24E-06		|	1.67E-04		|
|		8240		|	1.42E-06		|	4.59E-06		|	1.67E-04		|
|		8250		|	1.39E-06		|	4.64E-06		|	1.67E-04		|
|		8260		|	1.40E-06		|	4.56E-06		|	1.67E-04		|
|		8270		|	1.38E-06		|	4.28E-06		|	1.67E-04		|
|		8280		|	1.43E-06		|	6.10E-06		|	1.67E-04		|
|		8290		|	1.40E-06		|	4.48E-06		|	1.67E-04		|
|		8300		|	1.40E-06		|	5.95E-06		|	1.67E-04		|
|		8310		|	1.44E-06		|	6.14E-06		|	1.67E-04		|
|		8320		|	1.39E-06		|	5.27E-06		|	1.67E-04		|
|		8330		|	1.43E-06		|	5.95E-06		|	1.67E-04		|
|		8340		|	1.39E-06		|	4.44E-06		|	1.67E-04		|
|		8350		|	1.38E-06		|	4.30E-06		|	1.67E-04		|
|		8360		|	1.40E-06		|	5.55E-06		|	1.67E-04		|
|		8370		|	1.40E-06		|	4.63E-06		|	1.67E-04		|
|		8380		|	1.38E-06		|	4.46E-06		|	1.67E-04		|
|		8390		|	1.39E-06		|	6.47E-06		|	1.67E-04		|
|		8400		|	1.39E-06		|	5.44E-06		|	1.67E-04		|
|		8410		|	1.39E-06		|	5.57E-06		|	1.67E-04		|
|		8420		|	1.41E-06		|	4.42E-06		|	1.67E-04		|
|		8430		|	1.38E-06		|	6.30E-06		|	1.67E-04		|
|		8440		|	1.39E-06		|	4.28E-06		|	1.67E-04		|
|		8450		|	1.39E-06		|	4.49E-06		|	1.67E-04		|
|		8460		|	1.40E-06		|	4.17E-06		|	1.67E-04		|
|		8470		|	1.40E-06		|	4.31E-06		|	1.67E-04		|
|		8480		|	1.44E-06		|	6.32E-06		|	1.67E-04		|
|		8490		|	1.41E-06		|	4.87E-06		|	1.67E-04		|
|		8500		|	1.41E-06		|	5.76E-06		|	1.67E-04		|
|		8510		|	1.45E-06		|	6.45E-06		|	1.67E-04		|
|		8520		|	1.37E-06		|	6.49E-06		|	1.67E-04		|
|		8530		|	1.41E-06		|	6.43E-06		|	1.67E-04		|
|		8540		|	1.41E-06		|	6.18E-06		|	1.67E-04		|
|		8550		|	1.39E-06		|	5.64E-06		|	1.67E-04		|
|		8560		|	1.42E-06		|	5.53E-06		|	1.67E-04		|
|		8570		|	1.40E-06		|	6.47E-06		|	1.67E-04		|
|		8580		|	1.40E-06		|	5.64E-06		|	1.67E-04		|
|		8590		|	1.44E-06		|	6.27E-06		|	1.67E-04		|
|		8600		|	1.40E-06		|	6.21E-06		|	1.67E-04		|
|		8610		|	1.40E-06		|	4.49E-06		|	1.67E-04		|
|		8620		|	1.40E-06		|	4.34E-06		|	1.67E-04		|
|		8630		|	1.38E-06		|	4.47E-06		|	1.67E-04		|
|		8640		|	1.43E-06		|	4.64E-06		|	1.67E-04		|
|		8650		|	1.42E-06		|	6.37E-06		|	1.67E-04		|
|		8660		|	1.37E-06		|	4.40E-06		|	1.67E-04		|
|		8670		|	1.36E-06		|	4.79E-06		|	1.67E-04		|
|		8680		|	1.39E-06		|	4.26E-06		|	1.67E-04		|
|		8690		|	1.43E-06		|	4.48E-06		|	1.67E-04		|
|		8700		|	1.41E-06		|	6.29E-06		|	1.67E-04		|
|		8710		|	1.38E-06		|	4.33E-06		|	1.67E-04		|
|		8720		|	1.44E-06		|	5.23E-06		|	1.67E-04		|
|		8730		|	1.38E-06		|	4.30E-06		|	1.67E-04		|
|		8740		|	1.40E-06		|	4.34E-06		|	1.67E-04		|
|		8750		|	1.38E-06		|	6.18E-06		|	1.67E-04		|
|		8760		|	1.42E-06		|	4.64E-06		|	1.67E-04		|
|		8770		|	1.41E-06		|	4.97E-06		|	1.67E-04		|
|		8780		|	1.38E-06		|	4.48E-06		|	1.67E-04		|
|		8790		|	1.42E-06		|	5.13E-06		|	1.67E-04		|
|		8800		|	1.44E-06		|	5.79E-06		|	1.67E-04		|
|		8810		|	1.40E-06		|	4.42E-06		|	1.67E-04		|
|		8820		|	1.42E-06		|	6.44E-06		|	1.67E-04		|
|		8830		|	1.39E-06		|	4.53E-06		|	1.67E-04		|
|		8840		|	1.39E-06		|	6.20E-06		|	1.67E-04		|
|		8850		|	1.44E-06		|	4.80E-06		|	1.67E-04		|
|		8860		|	1.40E-06		|	5.85E-06		|	1.67E-04		|
|		8870		|	1.40E-06		|	4.50E-06		|	1.67E-04		|
|		8880		|	1.40E-06		|	4.91E-06		|	1.67E-04		|
|		8890		|	1.08E-06		|	5.71E-06		|	1.67E-04		|
|		8900		|	1.40E-06		|	4.35E-06		|	1.67E-04		|
|		8910		|	1.38E-06		|	4.88E-06		|	1.67E-04		|
|		8920		|	1.43E-06		|	4.78E-06		|	1.67E-04		|
|		8930		|	1.40E-06		|	5.58E-06		|	1.67E-04		|
|		8940		|	1.41E-06		|	4.97E-06		|	1.67E-04		|
|		8950		|	1.17E-06		|	4.76E-06		|	1.67E-04		|
|		8960		|	1.42E-06		|	5.12E-06		|	1.67E-04		|
|		8970		|	1.43E-06		|	4.36E-06		|	1.67E-04		|
|		8980		|	1.41E-06		|	4.30E-06		|	1.67E-04		|
|		8990		|	1.39E-06		|	4.23E-06		|	1.67E-04		|
|		9000		|	1.42E-06		|	4.37E-06		|	1.67E-04		|
|		9010		|	1.40E-06		|	5.12E-06		|	1.67E-04		|
|		9020		|	1.40E-06		|	4.32E-06		|	1.67E-04		|
|		9030		|	1.39E-06		|	5.63E-06		|	1.67E-04		|
|		9040		|	1.38E-06		|	4.17E-06		|	1.67E-04		|
|		9050		|	1.41E-06		|	4.65E-06		|	1.67E-04		|
|		9060		|	1.42E-06		|	4.67E-06		|	1.67E-04		|
|		9070		|	3.51E-08		|	5.80E-06		|	1.67E-04		|
|		9080		|	1.42E-06		|	4.22E-06		|	1.67E-04		|
|		9090		|	1.39E-06		|	5.08E-06		|	1.67E-04		|
|		9100		|	1.41E-06		|	5.60E-06		|	1.67E-04		|
|		9110		|	1.42E-06		|	4.77E-06		|	1.67E-04		|
|		9120		|	1.40E-06		|	5.09E-06		|	1.67E-04		|
|		9130		|	1.38E-06		|	4.68E-06		|	1.67E-04		|
|		9140		|	1.39E-06		|	5.89E-06		|	1.67E-04		|
|		9150		|	1.39E-06		|	4.46E-06		|	1.67E-04		|
|		9160		|	1.41E-06		|	4.25E-06		|	1.67E-04		|
|		9170		|	1.04E-06		|	5.17E-06		|	1.67E-04		|
|		9180		|	1.40E-06		|	6.46E-06		|	1.67E-04		|
|		9190		|	1.39E-06		|	4.31E-06		|	1.67E-04		|
|		9200		|	1.40E-06		|	4.43E-06		|	1.67E-04		|
|		9210		|	1.43E-06		|	6.06E-06		|	1.67E-04		|
|		9220		|	1.43E-06		|	4.83E-06		|	1.67E-04		|
|		9230		|	1.41E-06		|	4.70E-06		|	1.67E-04		|
|		9240		|	1.42E-06		|	5.67E-06		|	1.67E-04		|
|		9250		|	1.33E-06		|	4.39E-06		|	1.67E-04		|
|		9260		|	1.40E-06		|	4.27E-06		|	1.67E-04		|
|		9270		|	1.39E-06		|	5.75E-06		|	1.67E-04		|
|		9280		|	1.41E-06		|	4.42E-06		|	1.67E-04		|
|		9290		|	1.44E-06		|	4.18E-06		|	1.67E-04		|
|		9300		|	1.44E-06		|	5.76E-06		|	1.67E-04		|
|		9310		|	1.39E-06		|	4.14E-06		|	1.67E-04		|
|		9320		|	1.43E-06		|	4.41E-06		|	1.67E-04		|
|		9330		|	1.41E-06		|	4.60E-06		|	1.67E-04		|
|		9340		|	1.38E-06		|	4.74E-06		|	1.67E-04		|
|		9350		|	1.40E-06		|	5.87E-06		|	1.67E-04		|
|		9360		|	1.39E-06		|	4.60E-06		|	1.67E-04		|
|		9370		|	1.39E-06		|	4.57E-06		|	1.67E-04		|
|		9380		|	1.39E-06		|	4.48E-06		|	1.67E-04		|
|		9390		|	1.40E-06		|	6.20E-06		|	1.67E-04		|
|		9400		|	1.41E-06		|	4.36E-06		|	1.67E-04		|
|		9410		|	1.42E-06		|	5.92E-06		|	1.67E-04		|
|		9420		|	1.43E-06		|	4.69E-06		|	1.67E-04		|
|		9430		|	1.42E-06		|	4.22E-06		|	1.67E-04		|
|		9440		|	1.39E-06		|	4.83E-06		|	1.67E-04		|
|		9450		|	1.40E-06		|	4.66E-06		|	1.67E-04		|
|		9460		|	1.38E-06		|	4.32E-06		|	1.67E-04		|
|		9470		|	1.39E-06		|	4.26E-06		|	1.67E-04		|
|		9480		|	1.16E-06		|	4.39E-06		|	1.67E-04		|
|		9490		|	1.39E-06		|	5.81E-06		|	1.67E-04		|
|		9500		|	1.39E-06		|	4.67E-06		|	1.67E-04		|
|		9510		|	1.40E-06		|	5.00E-06		|	1.67E-04		|
|		9520		|	1.42E-06		|	4.29E-06		|	1.67E-04		|
|		9530		|	1.39E-06		|	6.42E-06		|	1.67E-04		|
|		9540		|	1.40E-06		|	4.90E-06		|	1.67E-04		|
|		9550		|	1.42E-06		|	4.87E-06		|	1.67E-04		|
|		9560		|	1.43E-06		|	4.46E-06		|	1.67E-04		|
|		9570		|	1.42E-06		|	4.27E-06		|	1.67E-04		|
|		9580		|	1.44E-06		|	5.64E-06		|	1.67E-04		|
|		9590		|	1.40E-06		|	6.14E-06		|	1.67E-04		|
|		9600		|	1.40E-06		|	6.57E-06		|	1.67E-04		|
|		9610		|	1.39E-06		|	5.23E-06		|	1.67E-04		|
|		9620		|	1.39E-06		|	4.83E-06		|	1.67E-04		|
|		9630		|	1.40E-06		|	4.44E-06		|	1.67E-04		|
|		9640		|	1.42E-06		|	4.64E-06		|	1.67E-04		|
|		9650		|	1.40E-06		|	4.31E-06		|	1.67E-04		|
|		9660		|	1.40E-06		|	5.65E-06		|	1.67E-04		|
|		9670		|	1.39E-06		|	5.62E-06		|	1.67E-04		|
|		9680		|	1.04E-06		|	5.59E-06		|	1.67E-04		|
|		9690		|	1.42E-06		|	5.55E-06		|	1.67E-04		|
|		9700		|	1.39E-06		|	4.71E-06		|	1.67E-04		|
|		9710		|	1.44E-06		|	5.73E-06		|	1.67E-04		|
|		9720		|	1.42E-06		|	5.15E-06		|	1.67E-04		|
|		9730		|	1.43E-06		|	5.42E-06		|	1.67E-04		|
|		9740		|	1.41E-06		|	4.52E-06		|	1.67E-04		|
|		9750		|	1.40E-06		|	5.44E-06		|	1.67E-04		|
|		9760		|	1.41E-06		|	6.22E-06		|	1.67E-04		|
|		9770		|	1.39E-06		|	4.43E-06		|	1.67E-04		|
|		9780		|	1.40E-06		|	4.38E-06		|	1.67E-04		|
|		9790		|	1.41E-06		|	4.91E-06		|	1.67E-04		|
|		9800		|	1.41E-06		|	5.33E-06		|	1.67E-04		|
|		9810		|	1.39E-06		|	6.24E-06		|	1.67E-04		|
|		9820		|	1.42E-06		|	5.90E-06		|	1.67E-04		|
|		9830		|	1.38E-06		|	4.20E-06		|	1.67E-04		|
|		9840		|	1.45E-06		|	5.29E-06		|	1.67E-04		|
|		9850		|	1.38E-06		|	4.62E-06		|	1.67E-04		|
|		9860		|	1.39E-06		|	4.55E-06		|	1.67E-04		|
|		9870		|	1.39E-06		|	5.15E-06		|	1.67E-04		|
|		9880		|	1.41E-06		|	4.93E-06		|	1.67E-04		|
|		9890		|	1.48E-06		|	6.39E-06		|	1.67E-04		|
|		9900		|	1.43E-06		|	4.58E-06		|	1.67E-04		|
|		9910		|	1.41E-06		|	5.75E-06		|	1.67E-04		|
|		9920		|	1.43E-06		|	4.96E-06		|	1.67E-04		|
|		9930		|	1.39E-06		|	4.43E-06		|	1.67E-04		|
|		9940		|	1.06E-06		|	5.65E-06		|	1.67E-04		|
|		9950		|	1.43E-06		|	4.77E-06		|	1.67E-04		|
|		9960		|	9.87E-07		|	4.19E-06		|	1.67E-04		|
|		9970		|	1.46E-06		|	5.07E-06		|	1.67E-04		|
|		9980		|	1.40E-06		|	6.55E-06		|	1.67E-04		|
|		9990		|	1.42E-06		|	6.47E-06		|	1.67E-04		|
|		10000		|	1.41E-06		|	5.07E-06		|	1.67E-04		|
|		10010		|	1.44E-06		|	4.65E-06		|	1.67E-04		|
|		10020		|	1.41E-06		|	4.34E-06		|	1.67E-04		|
|		10030		|	1.39E-06		|	5.35E-06		|	1.67E-04		|
|		10040		|	1.39E-06		|	5.60E-06		|	1.67E-04		|
|		10050		|	1.43E-06		|	4.79E-06		|	1.67E-04		|
|		10060		|	1.40E-06		|	4.57E-06		|	1.67E-04		|
|		10070		|	1.44E-06		|	4.42E-06		|	1.67E-04		|
|		10080		|	1.39E-06		|	4.33E-06		|	1.67E-04		|
|		10090		|	1.39E-06		|	4.27E-06		|	1.67E-04		|
|		10100		|	1.38E-06		|	6.08E-06		|	1.67E-04		|
|		10110		|	1.41E-06		|	5.40E-06		|	1.67E-04		|
|		10120		|	1.41E-06		|	4.57E-06		|	1.67E-04		|
|		10130		|	1.42E-06		|	6.52E-06		|	1.67E-04		|
|		10140		|	1.42E-06		|	4.79E-06		|	1.67E-04		|
|		10150		|	1.32E-06		|	4.45E-06		|	1.67E-04		|
|		10160		|	1.43E-06		|	4.20E-06		|	1.67E-04		|
|		10170		|	1.39E-06		|	5.91E-06		|	1.67E-04		|
|		10180		|	1.41E-06		|	4.51E-06		|	1.67E-04		|
|		10190		|	1.14E-06		|	5.33E-06		|	1.67E-04		|
|		10200		|	1.22E-06		|	4.58E-06		|	1.67E-04		|
|		10210		|	1.42E-06		|	6.28E-06		|	1.67E-04		|
|		10220		|	1.40E-06		|	6.32E-06		|	1.67E-04		|
|		10230		|	1.38E-06		|	4.36E-06		|	1.67E-04		|
|		10240		|	1.38E-06		|	4.20E-06		|	1.67E-04		|
|		10250		|	1.39E-06		|	4.52E-06		|	1.67E-04		|
|		10260		|	1.41E-06		|	4.34E-06		|	1.67E-04		|
|		10270		|	1.40E-06		|	4.77E-06		|	1.67E-04		|
|		10280		|	1.38E-06		|	4.24E-06		|	1.67E-04		|
|		10290		|	1.41E-06		|	4.62E-06		|	1.67E-04		|
|		10300		|	1.40E-06		|	4.57E-06		|	1.67E-04		|
|		10310		|	1.41E-06		|	4.39E-06		|	1.67E-04		|
|		10320		|	1.37E-06		|	5.79E-06		|	1.67E-04		|
|		10330		|	1.40E-06		|	4.55E-06		|	1.67E-04		|
|		10340		|	1.38E-06		|	4.66E-06		|	1.67E-04		|
|		10350		|	1.49E-06		|	5.96E-06		|	1.67E-04		|
|		10360		|	1.03E-06		|	4.44E-06		|	1.67E-04		|
|		10370		|	1.38E-06		|	5.58E-06		|	1.67E-04		|
|		10380		|	1.43E-06		|	4.52E-06		|	1.67E-04		|
|		10390		|	1.38E-06		|	4.84E-06		|	1.67E-04		|
|		10400		|	1.42E-06		|	4.36E-06		|	1.67E-04		|
|		10410		|	1.38E-06		|	5.24E-06		|	1.67E-04		|
|		10420		|	1.39E-06		|	4.19E-06		|	1.67E-04		|
|		10430		|	1.43E-06		|	4.60E-06		|	1.67E-04		|
|		10440		|	1.39E-06		|	6.09E-06		|	1.67E-04		|
|		10450		|	1.43E-06		|	5.22E-06		|	1.67E-04		|
|		10460		|	1.38E-06		|	4.50E-06		|	1.67E-04		|
|		10470		|	1.41E-06		|	4.37E-06		|	1.67E-04		|
|		10480		|	2.14E-07		|	5.05E-06		|	1.67E-04		|
|		10490		|	1.39E-06		|	6.07E-06		|	1.67E-04		|
|		10500		|	1.38E-06		|	5.62E-06		|	1.67E-04		|
|		10510		|	1.40E-06		|	4.26E-06		|	1.67E-04		|
|		10520		|	1.40E-06		|	4.64E-06		|	1.67E-04		|
|		10530		|	1.40E-06		|	4.38E-06		|	1.67E-04		|
|		10540		|	1.40E-06		|	6.15E-06		|	1.67E-04		|
|		10550		|	1.18E-06		|	4.35E-06		|	1.67E-04		|
|		10560		|	1.40E-06		|	4.39E-06		|	1.67E-04		|
|		10570		|	1.41E-06		|	4.32E-06		|	1.67E-04		|
|		10580		|	1.39E-06		|	6.03E-06		|	1.67E-04		|
|		10590		|	1.40E-06		|	4.32E-06		|	1.67E-04		|
|		10600		|	3.91E-08		|	6.32E-06		|	1.67E-04		|
|		10610		|	1.40E-06		|	4.21E-06		|	1.67E-04		|
|		10620		|	1.40E-06		|	4.21E-06		|	1.67E-04		|
|		10630		|	1.38E-06		|	4.44E-06		|	1.67E-04		|
|		10640		|	1.39E-06		|	5.21E-06		|	1.67E-04		|
|		10650		|	1.40E-06		|	4.67E-06		|	1.67E-04		|
|		10660		|	1.44E-06		|	5.38E-06		|	1.67E-04		|
|		10670		|	1.41E-06		|	4.43E-06		|	1.67E-04		|
|		10680		|	1.42E-06		|	4.80E-06		|	1.67E-04		|
|		10690		|	1.40E-06		|	5.71E-06		|	1.67E-04		|
|		10700		|	1.40E-06		|	4.38E-06		|	1.67E-04		|
|		10710		|	1.38E-06		|	5.65E-06		|	1.67E-04		|
|		10720		|	1.43E-06		|	4.31E-06		|	1.67E-04		|
|		10730		|	1.43E-06		|	4.63E-06		|	1.67E-04		|
|		10740		|	1.42E-06		|	4.64E-06		|	1.67E-04		|
|		10750		|	1.44E-06		|	4.40E-06		|	1.67E-04		|
|		10760		|	1.39E-06		|	5.78E-06		|	1.67E-04		|
|		10770		|	1.41E-06		|	6.06E-06		|	1.67E-04		|
|		10780		|	1.40E-06		|	4.74E-06		|	1.67E-04		|
|		10790		|	1.40E-06		|	4.23E-06		|	1.67E-04		|
|		10800		|	1.40E-06		|	4.77E-06		|	1.67E-04		|
|		10810		|	1.39E-06		|	5.82E-06		|	1.67E-04		|
|		10820		|	1.40E-06		|	5.71E-06		|	1.67E-04		|
|		10830		|	1.41E-06		|	4.41E-06		|	1.67E-04		|
|		10840		|	1.40E-06		|	4.43E-06		|	1.67E-04		|
|		10850		|	1.41E-06		|	5.87E-06		|	1.67E-04		|
|		10860		|	1.14E-06		|	4.33E-06		|	1.67E-04		|
|		10870		|	1.41E-06		|	4.26E-06		|	1.67E-04		|
|		10880		|	1.40E-06		|	5.63E-06		|	1.67E-04		|
|		10890		|	1.38E-06		|	4.42E-06		|	1.67E-04		|
|		10900		|	1.40E-06		|	5.29E-06		|	1.67E-04		|
|		10910		|	1.40E-06		|	4.36E-06		|	1.67E-04		|
|		10920		|	1.41E-06		|	6.31E-06		|	1.67E-04		|
|		10930		|	1.40E-06		|	4.71E-06		|	1.67E-04		|
|		10940		|	1.39E-06		|	4.48E-06		|	1.67E-04		|
|		10950		|	1.42E-06		|	5.72E-06		|	1.67E-04		|
|		10960		|	1.39E-06		|	5.00E-06		|	1.67E-04		|
|		10970		|	1.40E-06		|	5.18E-06		|	1.67E-04		|
|		10980		|	1.39E-06		|	4.46E-06		|	1.67E-04		|
|		10990		|	1.40E-06		|	4.50E-06		|	1.67E-04		|
|		11000		|	1.03E-06		|	4.94E-06		|	1.67E-04		|
|		11010		|	1.41E-06		|	4.92E-06		|	1.67E-04		|
|		11020		|	1.41E-06		|	4.64E-06		|	1.67E-04		|
|		11030		|	1.42E-06		|	5.25E-06		|	1.67E-04		|
|		11040		|	1.40E-06		|	4.44E-06		|	1.67E-04		|
|		11050		|	1.39E-06		|	4.42E-06		|	1.67E-04		|
|		11060		|	1.39E-06		|	4.53E-06		|	1.67E-04		|
|		11070		|	1.40E-06		|	5.29E-06		|	1.67E-04		|
|		11080		|	1.42E-06		|	6.26E-06		|	1.67E-04		|
|		11090		|	1.39E-06		|	6.28E-06		|	1.67E-04		|
|		11100		|	1.41E-06		|	5.26E-06		|	1.67E-04		|
|		11110		|	1.38E-06		|	4.47E-06		|	1.67E-04		|
|		11120		|	1.41E-06		|	4.85E-06		|	1.67E-04		|
|		11130		|	1.39E-06		|	4.95E-06		|	1.67E-04		|
|		11140		|	1.39E-06		|	4.60E-06		|	1.67E-04		|
|		11150		|	1.41E-06		|	4.50E-06		|	1.67E-04		|
|		11160		|	1.41E-06		|	4.57E-06		|	1.67E-04		|
|		11170		|	1.40E-06		|	4.42E-06		|	1.67E-04		|
|		11180		|	1.44E-06		|	4.57E-06		|	1.67E-04		|
|		11190		|	1.39E-06		|	4.34E-06		|	1.67E-04		|
|		11200		|	1.39E-06		|	5.65E-06		|	1.67E-04		|
|		11210		|	1.48E-06		|	5.91E-06		|	1.67E-04		|
|		11220		|	1.43E-06		|	5.65E-06		|	1.67E-04		|
|		11230		|	1.44E-06		|	5.59E-06		|	1.67E-04		|
|		11240		|	1.45E-06		|	4.65E-06		|	1.67E-04		|
|		11250		|	1.41E-06		|	4.76E-06		|	1.67E-04		|
|		11260		|	1.40E-06		|	4.21E-06		|	1.67E-04		|
|		11270		|	1.39E-06		|	5.01E-06		|	1.67E-04		|
|		11280		|	1.00E-06		|	4.67E-06		|	1.67E-04		|
|		11290		|	1.42E-06		|	4.93E-06		|	1.67E-04		|
|		11300		|	1.38E-06		|	4.44E-06		|	1.67E-04		|
|		11310		|	1.38E-06		|	5.44E-06		|	1.67E-04		|
|		11320		|	1.40E-06		|	5.00E-06		|	1.67E-04		|
|		11330		|	1.40E-06		|	4.44E-06		|	1.67E-04		|
|		11340		|	1.41E-06		|	4.85E-06		|	1.67E-04		|
|		11350		|	1.42E-06		|	4.69E-06		|	1.67E-04		|
|		11360		|	1.39E-06		|	5.33E-06		|	1.67E-04		|
|		11370		|	1.47E-06		|	6.39E-06		|	1.67E-04		|
|		11380		|	5.56E-07		|	4.52E-06		|	1.67E-04		|
|		11390		|	3.03E-07		|	5.55E-06		|	1.67E-04		|
|		11400		|	1.02E-06		|	4.50E-06		|	1.67E-04		|
|		11410		|	1.40E-06		|	4.87E-06		|	1.67E-04		|
|		11420		|	1.41E-06		|	4.46E-06		|	1.67E-04		|
|		11430		|	1.40E-06		|	6.27E-06		|	1.67E-04		|
|		11440		|	1.39E-06		|	4.83E-06		|	1.67E-04		|
|		11450		|	1.41E-06		|	5.15E-06		|	1.67E-04		|
|		11460		|	1.41E-06		|	5.59E-06		|	1.67E-04		|
|		11470		|	1.41E-06		|	4.44E-06		|	1.67E-04		|
|		11480		|	1.40E-06		|	5.52E-06		|	1.67E-04		|
|		11490		|	1.40E-06		|	4.74E-06		|	1.67E-04		|
|		11500		|	1.42E-06		|	5.15E-06		|	1.67E-04		|
|		11510		|	1.41E-06		|	5.55E-06		|	1.67E-04		|
|		11520		|	1.41E-06		|	4.25E-06		|	1.67E-04		|
|		11530		|	1.40E-06		|	4.69E-06		|	1.67E-04		|
|		11540		|	1.39E-06		|	4.62E-06		|	1.67E-04		|
|		11550		|	1.43E-06		|	4.12E-06		|	1.67E-04		|
|		11560		|	1.40E-06		|	5.47E-06		|	1.67E-04		|
|		11570		|	1.41E-06		|	4.27E-06		|	1.67E-04		|
|		11580		|	1.43E-06		|	4.39E-06		|	1.67E-04		|
|		11590		|	1.42E-06		|	5.27E-06		|	1.67E-04		|
|		11600		|	1.42E-06		|	4.52E-06		|	1.67E-04		|
|		11610		|	1.38E-06		|	4.51E-06		|	1.67E-04		|
|		11620		|	1.39E-06		|	4.52E-06		|	1.67E-04		|
|		11630		|	1.40E-06		|	5.15E-06		|	1.67E-04		|
|		11640		|	1.41E-06		|	4.27E-06		|	1.67E-04		|
|		11650		|	1.41E-06		|	4.60E-06		|	1.67E-04		|
|		11660		|	1.39E-06		|	4.40E-06		|	1.67E-04		|
|		11670		|	1.39E-06		|	4.60E-06		|	1.67E-04		|
|		11680		|	1.42E-06		|	4.24E-06		|	1.67E-04		|
|		11690		|	1.42E-06		|	4.70E-06		|	1.67E-04		|
|		11700		|	1.42E-06		|	4.47E-06		|	1.67E-04		|
|		11710		|	1.40E-06		|	4.74E-06		|	1.67E-04		|
|		11720		|	1.41E-06		|	4.26E-06		|	1.67E-04		|
|		11730		|	1.40E-06		|	5.06E-06		|	1.67E-04		|
|		10		|	1.41E-06		|	4.24E-06		|	6.90E-06		|
|		20		|	1.42E-06		|	5.36E-06		|	6.90E-06		|
|		30		|	1.42E-06		|	4.67E-06		|	6.90E-06		|
|		40		|	1.40E-06		|	4.99E-06		|	6.90E-06		|
|		50		|	1.39E-06		|	5.09E-06		|	6.90E-06		|
